Step,Body,X,Y,Z,Mass
789,0,213667.07932785887,5791153.201066623,0,1989000000000000000000000000000
789,1,79310335855.08617,125608280215.61865,0,5972000000000000000000000
789,2,79023887116.24211,125872832648.3905,0,73476730900000000000000
790,0,220383.98560196723,5794856.405831451,0,1989000000000000000000000000000
790,1,77101172295.81923,126964700861.23657,0,5972000000000000000000000
790,2,76753756134.41568,127168929315.65587,0,73476730900000000000000
791,0,227171.75166654072,5798676.301116132,0,1989000000000000000000000000000
791,1,74868499847.87733,128282844622.156,0,5972000000000000000000000
791,2,74476207293.06274,128417284493.49423,0,73476730900000000000000
792,0,234028.33962540474,5802614.122790603,0,1989000000000000000000000000000
792,1,72612982185.82724,129562260139.27856,0,5972000000000000000000000
792,2,72192464258.20003,129621128745.26167,0,73476730900000000000000
793,0,240951.68943256684,5806671.070753776,0,1989000000000000000000000000000
793,1,70335297653.14534,130802512204.24887,0,5972000000000000000000000
793,2,69903158035.5536,130783353671.62366,0,73476730900000000000000
794,0,247939.71954093088,5810848.308515005,0,1989000000000000000000000000000
794,1,68036136996.41498,132003181584.6056,0,5972000000000000000000000
794,2,67608493568.62397,131906537451.36964,0,73476730900000000000000
795,0,254990.32755930582,5815146.962787617,0,1989000000000000000000000000000
795,1,65716201890.925125,133163864597.73042,0,5972000000000000000000000
795,2,65308351789.148895,132992990472.98221,0,73476730900000000000000
796,0,262101.39091752094,5819568.123094781,0,1989000000000000000000000000000
796,1,63376204046.74433,134284172689.44048,0,5972000000000000000000000
796,2,63002344268.580055,134044800254.42274,0,73476730900000000000000
797,0,269270.76753944997,5824112.841388011,0,1989000000000000000000000000000
797,1,61016864720.06473,135363732140.10352,0,5972000000000000000000000
797,2,60689834716.16764,135063865656.49075,0,73476730900000000000000
798,0,276496.29652373586,5828782.131678539,0,1989000000000000000000000000000
798,1,58638914499.5021,136402183956.00095,0,5972000000000000000000000
798,2,58369937920.85932,136051915691.13977,0,73476730900000000000000
799,0,283775.7988320005,5833576.96968181,0,1989000000000000000000000000000
799,1,56243093272.75264,137399183976.8999,0,5972000000000000000000000
799,2,56041503831.65751,137010510401.81758,0,73476730900000000000000
800,0,291107.0779843185,5838498.292475316,0,1989000000000000000000000000000
800,1,53830150301.66303,138354403224.7665,0,5972000000000000000000000
800,2,53703092629.78742,137941021783.20172,0,73476730900000000000000
801,0,298487.92076173204,5843546.998170002,0,1989000000000000000000000000000
801,1,51400844343.188156,139267528524.0739,0,5972000000000000000000000
801,2,51352945880.62716,138844592259.2219,0,73476730900000000000000
802,0,305916.09791558585,5848723.945595438,0,1989000000000000000000000000000
802,1,48955943748.70185,140138263436.5797,0,5972000000000000000000000
802,2,48988959260.435745,139722067229.13538,0,73476730900000000000000
803,0,313389.3648834621,5854029.953998931,0,1989000000000000000000000000000
803,1,46496226450.24324,140966329568.93497,0,5972000000000000000000000
803,2,46608664294.00574,140573896933.19388,0,73476730900000000000000
804,0,320905.46251149784,5859465.80275875,0,1989000000000000000000000000000
804,1,44022479690.81132,141751468322.4875,0,5972000000000000000000000
804,2,44209230722.64032,141400001996.2858,0,73476730900000000000000
805,0,328462.1177828657,5865032.231111536,0,1989000000000000000000000000000
805,1,41535499265.041565,142493443142.87177,0,5972000000000000000000000
805,2,41787508500.18789,142199597965.86166,0,73476730900000000000000
806,0,336057.0445521873,5870729.93789395,0,1989000000000000000000000000000
806,1,39036087899.603165,143192042252.9657,0,5972000000000000000000000
806,2,39340139549.77356,142970980177.80832,0,73476730900000000000000
807,0,343687.9442856231,5876559.581298502,0,1989000000000000000000000000000
807,1,36525052241.26054,143847081645.73315,0,5972000000000000000000000
807,2,36863782532.350006,143711287115.60117,0,73476730900000000000000
808,0,351352.5068063269,5882521.778643409,0,1989000000000000000000000000000
808,1,34003197837.727295,144458407681.58197,0,5972000000000000000000000
808,2,34355500610.686417,144416295533.49048,0,73476730900000000000000
809,0,359048.41104486695,5888617.1061562775,0,1989000000000000000000000000000
809,1,31471321748.06243,145025897950.62277,0,5972000000000000000000000
809,2,31813341743.65957,145080356230.06677,0,73476730900000000000000
810,0,366773.3257940931,5894846.098771386,0,1989000000000000000000000000000
810,1,28930203398.101482,145549458390.7986,0,5972000000000000000000000
810,2,29237061499.21641,145696633766.8767,0,73476730900000000000000
811,0,374524.9104678187,5901209.24994049,0,1989000000000000000000000000000
811,1,26380596152.69933,146029014836.65375,0,5972000000000000000000000
811,2,26628787503.47287,146257798484.07327,0,73476730900000000000000
812,0,382300.8158626574,5907707.0114574395,0,1989000000000000000000000000000
812,1,23823223856.99681,146464499311.23074,0,5972000000000000000000000
812,2,23993279934.931637,146757145407.5935,0,73476730900000000000000
813,0,390098.68492249545,5914339.793297255,0,1989000000000000000000000000000
813,1,21258785994.73711,146855835176.42874,0,5972000000000000000000000
813,2,21337491575.640255,147189805545.9315,0,73476730900000000000000
814,0,397916.1535053877,5921107.963470587,0,1989000000000000000000000000000
814,1,18687970841.654823,147202927584.51743,0,5972000000000000000000000
814,2,18669477977.810738,147553525906.42825,0,73476730900000000000000
815,0,405750.85115295555,5928011.847894259,0,1989000000000000000000000000000
815,1,16111471026.781286,147505663245.80975,0,5972000000000000000000000
815,2,15997111853.425938,147848691882.4434,0,73476730900000000000000
816,0,413600.40186245885,5935051.730278129,0,1989000000000000000000000000000
816,1,13529995094.937065,147763918002.3985,0,5972000000000000000000000
816,2,13327122404.720366,148077714742.34158,0,73476730900000000000000
817,0,421462.4248615602,5942227.852027967,0,1989000000000000000000000000000
817,1,10944272311.631819,147977567253.04037,0,5972000000000000000000000
817,2,10664683821.545956,148244186950.62842,0,73476730900000000000000
818,0,429334.53538555774,5949540.412163879,0,1989000000000000000000000000000
818,1,8355051940.530991,148146494961.09808,0,5972000000000000000000000
818,2,8013452967.49391,148352152233.83878,0,73476730900000000000000
819,0,437214.3454566784,5956989.56725384,0,1989000000000000000000000000000
819,1,5763099726.7608185,148270599534.35913,0,5972000000000000000000000
819,2,5375834112.520762,148405629483.25262,0,73476730900000000000000
820,0,445099.4646649496,5964575.431362073,0,1989000000000000000000000000000
820,1,3169193791.9947524,148349796800.36383,0,5972000000000000000000000
820,2,2753291431.753571,148408372325.1628,0,73476730900000000000000
821,0,452987.5009501687,5972298.076012183,0,1989000000000000000000000000000
821,1,574121080.014637,148384021007.14014,0,5972000000000000000000000
821,2,146616733.38929176,148363788781.698,0,73476730900000000000000
822,0,460876.0613845268,5980157.530165047,0,1989000000000000000000000000000
822,1,-2021325294.8965507,148373224736.574,0,5972000000000000000000000
822,2,-2443876210.9374523,148274948910.4165,0,73476730900000000000000
823,0,468762.7529554798,5988153.780211507,0,1989000000000000000000000000000
823,1,-4616347831.988291,148317378345.24112,0,5972000000000000000000000
823,2,-5018227856.645824,148144630449.85803,0,73476730900000000000000
824,0,476645.18334848946,5996286.76997993,0,1989000000000000000000000000000
824,1,-7210145723.67231,148216469297.96872,0,5972000000000000000000000
824,2,-7576766325.30979,147975372781.24252,0,73476730900000000000000
825,0,484520.9617292744,6004556.400758696,0,1989000000000000000000000000000
825,1,-9801915402.582985,148070501596.75745,0,5972000000000000000000000
825,2,-10120084116.367216,147769522735.46036,0,73476730900000000000000
826,0,492387.69952522,6012962.531333666,0,1989000000000000000000000000000
826,1,-12390850700.019999,147879495421.3002,0,5972000000000000000000000
826,2,-12649046381.91653,147529262796.60153,0,73476730900000000000000
827,0,500243.01120559964,6021504.978040666,0,1989000000000000000000000000000
827,1,-14976142733.544888,147643487060.98404,0,5972000000000000000000000
827,2,-15164821183.002724,147256615207.92532,0,73476730900000000000000
828,0,508084.5150602586,6030183.51483303,0,1989000000000000000000000000000
828,1,-17556979632.293514,147362529209.15607,0,5972000000000000000000000
828,2,-17668922894.336826,146953416226.26767,0,73476730900000000000000
829,0,515909.83397641475,6038997.873364252,0,1989000000000000000000000000000
829,1,-20132546221.99211,147036691690.97293,0,5972000000000000000000000
829,2,-20163258833.20637,146621254726.96802,0,73476730900000000000000
830,0,523716.5962132315,6047947.743085799,0,1989000000000000000000000000000
830,1,-22702023829.307323,146666062690.8056,0,5972000000000000000000000
830,2,-22650166128.943512,146261369795.7697,0,73476730900000000000000
831,0,531502.4361738337,6057032.771360156,0,1989000000000000000000000000000
831,1,-25264590424.772446,146250750517.11465,0,5972000000000000000000000
831,2,-25132421004.54697,145874504224.13028,0,73476730900000000000000
832,0,539264.995174457,6066252.563589186,0,1989000000000000000000000000000
832,1,-27819421395.644512,145790885872.15314,0,5972000000000000000000000
832,2,-27613196781.57194,145460716559.00446,0,73476730900000000000000
833,0,547001.9222104631,6075606.6833578665,0,1989000000000000000000000000000
833,1,-30365691301.823334,145286624459.764,0,5972000000000000000000000
833,2,-30095941899.403244,145019165256.88644,0,73476730900000000000000
834,0,554710.8747190018,6085094.652593418,0,1989000000000000000000000000000
834,1,-32902576975.668434,144738149552.56537,0,5972000000000000000000000
834,2,-32584148615.20745,144547895721.80356,0,73476730900000000000000
835,0,562389.5193381624,6094715.9517397825,0,1989000000000000000000000000000
835,1,-35429262210.721214,144145673860.44153,0,5972000000000000000000000
835,2,-35080992466.697365,144043683716.31927,0,73476730900000000000000
836,0,570035.5326625011,6104470.019947203,0,1989000000000000000000000000000
836,1,-37944943958.68233,143509439762.62448,0,5972000000000000000000000
836,2,-37588849049.71267,143502011366.48218,0,73476730900000000000000
837,0,577646.6019948414,6114356.255276536,0,1989000000000000000000000000000
837,1,-40448839360.564316,142829716847.6853,0,5972000000000000000000000
837,2,-40108742895.25554,142917261574.42484,0,73476730900000000000000
838,0,585220.4260941755,6124374.014917722,0,1989000000000000000000000000000
838,1,-42940192153.15725,142106796008.36914,0,5972000000000000000000000
838,2,-42639847013.97112,142283192060.97708,0,73476730900000000000000
839,0,592754.7159193538,6134522.615421818,0,1989000000000000000000000000000
839,1,-45418276363.42732,141340980290.21976,0,5972000000000000000000000
839,2,-45179202756.41194,141593672884.96628,0,73476730900000000000000
840,0,600247.1953680476,6144801.332946099,0,1989000000000000000000000000000
840,1,-47882395339.04989,140532574176.71613,0,5972000000000000000000000
840,2,-47721818612.42217,140843550684.84515,0,73476730900000000000000
841,0,607695.6020103183,6155209.403512079,0,1989000000000000000000000000000
841,1,-50331875510.900375,139681874259.78287,0,5972000000000000000000000
841,2,-50261197037.39952,140029399971.21057,0,73476730900000000000000
842,0,615097.6878160911,6165746.023276641,0,1989000000000000000000000000000
842,1,-52766056436.21848,138789164218.3542,0,5972000000000000000000000
842,2,-52790163410.92186,139149923916.70276,0,73476730900000000000000
843,0,622451.2198759759,6176410.34881674,0,1989000000000000000000000000000
843,1,-55184280281.44268,137854715348.98853,0,5972000000000000000000000
843,2,-55301740357.41247,138205903522.15536,0,73476730900000000000000
844,0,629753.9811151089,6187201.49742812,0,1989000000000000000000000000000
844,1,-57585883804.939896,136878791578.82346,0,5972000000000000000000000
844,2,-57789818692.839775,137199782090.35033,0,73476730900000000000000
845,0,637003.7709999044,6198118.547438252,0,1989000000000000000000000000000
845,1,-59970194307.84258,135861656485.80176,0,5972000000000000000000000
845,2,-60249505661.89217,136135086168.85039,0,73476730900000000000000
846,0,644198.4062377056,6209160.538533419,0,1989000000000000000000000000000
846,1,-62336529223.13572,134803579962.77939,0,5972000000000000000000000
846,2,-62677177275.35703,135015875054.2601,0,73476730900000000000000
847,0,651335.7214693222,6220326.472099649,0,1989000000000000000000000000000
847,1,-64684198033.81088,133704843194.19344,0,5972000000000000000000000
847,2,-65070341154.31077,133846327072.60889,0,73476730900000000000000
848,0,658413.5699543683,6231615.311577064,0,1989000000000000000000000000000
848,1,-67012505151.80029,132565741667.12817,0,5972000000000000000000000
848,2,-67427421089.72049,132630485255.22414,0,73476730900000000000000
849,0,665429.8242492407,6243025.982827261,0,1989000000000000000000000000000
849,1,-69320752805.40105,131386586553.95206,0,5972000000000000000000000
849,2,-69747540712.75406,131372135016.85597,0,73476730900000000000000
850,0,672382.3768775173,6254557.374513316,0,1989000000000000000000000000000
850,1,-71608243449.61652,130167704991.31921,0,5972000000000000000000000
850,2,-72030345735.96184,130074771192.41125,0,73476730900000000000000
851,0,679269.1409925211,6266208.338492104,0,1989000000000000000000000000000
851,1,-73874281540.57205,128909439729.81474,0,5972000000000000000000000
851,2,-74275877668.79422,128741615892.86484,0,73476730900000000000000
852,0,686088.0510317831,6277977.690218649,0,1989000000000000000000000000000
852,1,-76118174685.70688,127612148503.86382,0,5972000000000000000000000
852,2,-76484498049.13983,127375658771.77846,0,73476730900000000000000
853,0,692837.0633631379,6289864.209162249,0,1989000000000000000000000000000
853,1,-78339234245.43527,126276203358.77556,0,5972000000000000000000000
853,2,-78656857031.52292,125979700457.0009,0,73476730900000000000000
854,0,699514.1569221894,6301866.639234142,0,1989000000000000000000000000000
854,1,-80536775472.41837,124901990099.72577,0,5972000000000000000000000
854,2,-80793899323.51202,124556385759.17497,0,73476730900000000000000
855,0,706117.333840889,6313983.689226472,0,1989000000000000000000000000000
855,1,-82710117269.77812,123489907997.30237,0,5972000000000000000000000
855,2,-82896900852.95393,123108215721.46205,0,73476730900000000000000
856,0,712644.6200669705,6326214.033262328,0,1989000000000000000000000000000
856,1,-84858581655.43872,122040369887.14008,0,5972000000000000000000000
856,2,-84967529072.89984,121637527338.9798,0,73476730900000000000000
857,0,719094.0659739766,6338556.311256634,0,1989000000000000000000000000000
857,1,-86981493056.73901,120553802823.23674,0,5972000000000000000000000
857,2,-87007916806.99754,120146427982.90363,0,73476730900000000000000
858,0,725463.7469615996,6351009.129387649,0,1989000000000000000000000000000
858,1,-89078177646.27794,119030649462.66899,0,5972000000000000000000000
858,2,-89020732481.34947,118636670090.74982,0,73476730900000000000000
859,0,731751.7640460294,6363571.060578905,0,1989000000000000000000000000000
859,1,-91147963078.91888,117471370331.83682,0,5972000000000000000000000
859,2,-91009217480.74321,117109453925.94257,0,73476730900000000000000
860,0,737956.244439978,6376240.644991424,0,1989000000000000000000000000000
860,1,-93190179186.50339,115876446982.95908,0,5972000000000000000000000
860,2,-92977145385.23688,115565157701.82022,0,73476730900000000000000
861,0,744075.3421220267,6389016.390526125,0,1989000000000000000000000000000
861,1,-95204160350.14862,114246385713.02277,0,5972000000000000000000000
861,2,-94928644568.02777,114003021714.76534,0,73476730900000000000000
862,0,750107.2383949604,6401896.773336438,0,1989000000000000000000000000000
862,1,-97189250213.32068,112581720958.48572,0,5972000000000000000000000
862,2,-96867830242.95389,112420858555.32736,0,73476730900000000000000
863,0,756050.1424328348,6414880.238351148,0,1989000000000000000000000000000
863,1,-99144808865.8412,110883016860.12149,0,5972000000000000000000000
863,2,-98798235375.87462,110814911768.26418,0,73476730900000000000000
864,0,761902.2918166859,6427965.199807499,0,1989000000000000000000000000000
864,1,-101070221512.67905,109150865271.1576,0,5972000000000000000000000
864,2,-100722120609.10051,109180003314.85378,0,73476730900000000000000
865,0,767661.9530590121,6441150.041794428,0,1989000000000000000000000000000
865,1,-102964906337.63336,107385879225.3956,0,5972000000000000000000000
865,2,-102639849319.04184,107510049762.26619,0,73476730900000000000000
866,0,773327.4221173344,6454433.1188055,0,1989000000000000000000000000000
866,1,-104828318730.8533,105588682655.8869,0,5972000000000000000000000
866,2,-104549557916.2399,105798882955.2372,0,73476730900000000000000
867,0,778897.0248971615,6467812.756300877,0,1989000000000000000000000000000
867,1,-106659950053.05942,103759899035.40208,0,5972000000000000000000000
867,2,-106447269901.4237,104041158077.2215,0,73476730900000000000000
868,0,784369.1177444932,6481287.251277498,0,1989000000000000000000000000000
868,1,-108459321288.00136,101900142237.43047,0,5972000000000000000000000
868,2,-108327425109.43561,102233081010.18776,0,73476730900000000000000
869,0,789742.0879276869,6494854.87284676,0,1989000000000000000000000000000
869,1,-110225973868.55302,100010011817.41603,0,5972000000000000000000000
869,2,-110183638384.67587,100372776225.9331,0,73476730900000000000000
870,0,795014.3541082304,6508513.862819254,0,1989000000000000000000000000000
870,1,-111959460508.27728,98090092970.9587,0,5972000000000000000000000
870,2,-112009457511.6924,98460274354.72159,0,73476730900000000000000
871,0,800184.3667998471,6522262.436296397,0,1989000000000000000000000000000
871,1,-113659338089.28984,96140959906.54272,0,5972000000000000000000000
871,2,-113798953699.23242,96497222043.24205,0,73476730900000000000000
872,0,805250.6088154133,6536098.782268985,0,1989000000000000000000000000000
872,1,-115325163395.46307,94163180852.48373,0,5972000000000000000000000
872,2,-115547080472.44836,94486458800.00438,0,73476730900000000000000
873,0,810211.5957013242,6550021.064222758,0,1989000000000000000000000000000
873,1,-116956491476.44139,92157323192.09137,0,5972000000000000000000000
873,2,-117249818399.70334,92431583230.1632,0,73476730900000000000000
874,0,815065.8761591149,6564027.420750969,0,1989000000000000000000000000000
874,1,-118552875933.12892,90123957807.93271,0,5972000000000000000000000
874,2,-118904163302.08208,90336583362.5878,0,73476730900000000000000
875,0,819812.032454284,6578115.966173904,0,1989000000000000000000000000000
875,1,-120113870333.55925,88063662264.12633,0,5972000000000000000000000
875,2,-120508022241.88635,88205561231.1353,0,73476730900000000000000
876,0,824448.6808123422,6592284.791165131,0,1989000000000000000000000000000
876,1,-121639030106.17236,85977022825.31158,0,5972000000000000000000000
876,2,-122060070362.9091,86042551825.4278,0,73476730900000000000000
877,0,828974.4718021434,6606531.963384233,0,1989000000000000000000000000000
877,1,-123127914461.60597,83864635500.80139,0,5972000000000000000000000
877,2,-123559605068.86948,83851421096.88925,0,73476730900000000000000
878,0,833388.090706556,6620855.528115703,0,1989000000000000000000000000000
878,1,-124580088079.38992,81727106364.3155,0,5972000000000000000000000
878,2,-125006418967.21275,81635822676.90138,0,73476730900000000000000
879,0,837688.257880516,6635253.508913666,0,1989000000000000000000000000000
879,1,-125995122430.81181,79565051390.11009,0,5972000000000000000000000
879,2,-126400702042.41438,79399193743.23598,0,73476730900000000000000
880,0,841873.7290964879,6649723.908252096,0,1989000000000000000000000000000
880,1,-127372596692.02556,77379096008.101,0,5972000000000000000000000
880,2,-127742976792.41435,77144773577.32475,0,73476730900000000000000
881,0,845943.2958773443,6664264.7081801845,0,1989000000000000000000000000000
881,1,-128712098243.29938,75169874540.69623,0,5972000000000000000000000
881,2,-129034066662.01334,74875631596.28668,0,73476730900000000000000
882,0,849895.7858166691,6678873.870982546,0,1989000000000000000000000000000
882,1,-130013222765.63992,72938029657.58975,0,5972000000000000000000000
882,2,-130275096860.04095,72594693794.32388,0,73476730900000000000000
883,0,853730.062886486,6693549.3398439335,0,1989000000000000000000000000000
883,1,-131275573949.50536,70684211979.85822,0,5972000000000000000000000
883,2,-131467526364.56738,70304756927.0404,0,73476730900000000000000
884,0,857445.0277324198,6708289.039518142,0,1989000000000000000000000000000
884,1,-132498762837.67706,68409079985.97313,0,5972000000000000000000000
884,2,-132613209322.55824,68008478043.355156,0,73476730900000000000000
885,0,861039.6179563026,6723090.877000788,0,1989000000000000000000000000000
885,1,-133682406856.47185,66113300421.05606,0,5972000000000000000000000
885,2,-133714481440.53696,65708323010.369095,0,73476730900000000000000
886,0,864512.8083862354,6737952.742205622,0,1989000000000000000000000000000
886,1,-134826128677.84187,63797549478.73585,0,5972000000000000000000000
886,2,-134774259780.71037,63406452147.40109,0,73476730900000000000000
887,0,867863.611334107,6752872.508644024,0,1989000000000000000000000000000
887,1,-135929555243.69553,61462515077.57771,0,5972000000000000000000000
887,2,-135796129032.63463,61104516809.73664,0,73476730900000000000000
888,0,871091.0768405292,6767848.0341073405,0,1989000000000000000000000000000
888,1,-136992317612.80687,59108900497.41707,0,5972000000000000000000000
888,2,-136784360586.37167,58803345366.27403,0,73476730900000000000000
889,0,874194.2929070689,6782877.161351676,0,1989000000000000000000000000000
889,1,-138014052725.32358,56737429289.38292,0,5972000000000000000000000
889,2,-137743775404.28787,56502525588.08739,0,73476730900000000000000
890,0,877172.3857155315,6797957.718784849,0,1989000000000000000000000000000
890,1,-138994408455.94724,54348850496.62796,0,5972000000000000000000000
890,2,-138679339247.5059,54199961725.1507,0,73476730900000000000000
891,0,880024.5198339107,6813087.521155305,0,1989000000000000000000000000000
891,1,-139933052807.06854,51943941846.32423,0,5972000000000000000000000
891,2,-139595421056.47253,51891596420.470955,0,73476730900000000000000
892,0,882749.898408549,6828264.370242954,0,1989000000000000000000000000000
892,1,-140829686077.10458,49523507563.372246,0,5972000000000000000000000
892,2,-140494809141.52725,49571569705.26974,0,73476730900000000000000
893,0,885347.7633422002,6843486.0555521,0,1989000000000000000000000000000
893,1,-141684051805.9207,47088368581.43047,0,5972000000000000000000000
893,2,-141377826387.22855,47232995864.02902,0,73476730900000000000000
894,0,887817.395458084,6858750.355006636,0,1989000000000000000000000000000
894,1,-142495940922.9048,44639346957.100845,0,5972000000000000000000000
894,2,-142241997548.43796,44869211390.53597,0,73476730900000000000000
895,0,890158.1146505198,6874055.0356475115,0,1989000000000000000000000000000
895,1,-143265186420.46805,42177250462.169655,0,5972000000000000000000000
895,2,-143082486252.14874,42475008410.83491,0,73476730900000000000000
896,0,892369.2800229834,6889397.854332075,0,1989000000000000000000000000000
896,1,-143991651295.8244,39702863347.833374,0,5972000000000000000000000
896,2,-143893078795.8365,40047366412.01082,0,73476730900000000000000
897,0,894450.2900142649,6904776.55843466,0,1989000000000000000000000000000
897,1,-144675215472.13425,37216945074.3933,0,5972000000000000000000000
897,2,-144667250578.38153,37585536524.80452,0,73476730900000000000000
898,0,896400.5825129856,6920188.886547685,0,1989000000000000000000000000000
898,1,-145315766034.65463,34720234661.07635,0,5972000000000000000000000
898,2,-145398962780.67056,35090669002.51158,0,73476730900000000000000
899,0,898219.6349603456,6935632.5691827405,0,1989000000000000000000000000000
899,1,-145913191985.71594,32213457125.794373,0,5972000000000000000000000
899,2,-146083091448.96,32565270835.803173,0,73476730900000000000000
900,0,899906.9644407795,6951105.329471281,0,1989000000000000000000000000000
900,1,-146467382606.64236,29697329532.359825,0,5972000000000000000000000
900,2,-146715563087.82272,30012695282.889877,0,73476730900000000000000
901,0,901462.1277601949,6966604.88386473,0,1989000000000000000000000000000
901,1,-146978227958.6776,27172565617.005386,0,5972000000000000000000000
901,2,-147293316064.07623,27436746886.132248,0,73476730900000000000000
902,0,902884.7215115549,6982128.942833875,0,1989000000000000000000000000000
902,1,-147445620346.40182,24639878902.793358,0,5972000000000000000000000
902,2,-147814183439.3286,24841409408.416912,0,73476730900000000000000
903,0,904174.38212768,6997675.211567447,0,1989000000000000000000000000000
903,1,-147869456034.18863,22099984589.04936,0,5972000000000000000000000
903,2,-148276754890.09647,22230673354.53918,0,73476730900000000000000
904,0,905330.7859212427,7013241.390669757,0,1989000000000000000000000000000
904,1,-148249636863.94693,19553600563.33096,0,5972000000000000000000000
904,2,-148680246304.5399,19608434835.85649,0,73476730900000000000000
905,0,906353.6491119985,7028825.176857289,0,1989000000000000000000000000000
905,1,-148586071630.96164,17001447823.368273,0,5972000000000000000000000
905,2,-149024388694.81396,16978442419.662937,0,73476730900000000000000
906,0,907242.727841348,7044424.263654064,0,1989000000000000000000000000000
906,1,-148878677175.66476,14444250516.083157,0,5972000000000000000000000
906,2,-149309339854.89746,14344275134.36171,0,73476730900000000000000
907,0,907997.8181743504,7060036.342085618,0,1989000000000000000000000000000
907,1,-149127379188.87973,11882735736.13214,0,5972000000000000000000000
907,2,-149535618966.9146,11709340057.515223,0,73476730900000000000000
908,0,908618.756089328,7075659.101371406,0,1989000000000000000000000000000
908,1,-149332112737.55002,9317633184.244846,0,5972000000000000000000000
908,2,-149704063589.85748,9076881341.927313,0,73476730900000000000000
909,0,909105.4174552098,7091290.22961545,0,1989000000000000000000000000000
909,1,-149492822514.24402,6749674763.495068,0,5972000000000000000000000
909,2,-149815808767.16385,6449994334.156557,0,73476730900000000000000
910,0,909457.7179967666,7106927.414495018,0,1989000000000000000000000000000
910,1,-149609462805.3884,4179594186.445698,0,5972000000000000000000000
910,2,-149872288667.5554,3831638862.2364764,0,73476730900000000000000
911,0,909675.6132478984,7122568.343947158,0,1989000000000000000000000000000
911,1,-149681997165.30927,1608126677.1652865,0,5972000000000000000000000
911,2,-149875261813.6275,1224644870.7177858,0,73476730900000000000000
912,0,909759.0984931414,7138210.706852889,0,1989000000000000000000000000000
912,1,-149710397781.605,-963991118.152669,0,5972000000000000000000000
912,2,-149826861079.32358,-1368298835.5879345,0,73476730900000000000000
913,0,909708.2086975751,7153852.193718858,0,1989000000000000000000000000000
913,1,-149694644533.429,-3536020845.129714,0,5972000000000000000000000
913,2,-149729668332.90488,-3944686294.256837,0,73476730900000000000000
914,0,909523.0184253334,7169490.497356293,0,1989000000000000000000000000000
914,1,-149634723801.13782,-6107221533.356211,0,5972000000000000000000000
914,2,-149586808979.7824,-6502286551.574181,0,73476730900000000000000
915,0,909203.6417469444,7185123.313557032,0,1989000000000000000000000000000
915,1,-149530627226.74002,-8676847725.37894,0,5972000000000000000000000
915,2,-149402050201.7874,-9039314033.79858,0,73476730900000000000000
916,0,908750.232135755,7200748.341766443,0,1989000000000000000000000000000
916,1,-149382350915.4029,-11244146246.18552,0,5972000000000000000000000
916,2,-149179863052.87207,-11554709330.876316,0,73476730900000000000000
917,0,908162.9823537036,7216363.285752968,0,1989000000000000000000000000000
917,1,-149189896063.97656,-13808351361.287443,0,5972000000000000000000000
917,2,-148925368282.1724,-14048550859.384235,0,73476730900000000000000
918,0,907442.1243266695,7231965.854273966,0,1989000000000000000000000000000
918,1,-148953272607.39267,-16368678734.448679,0,5972000000000000000000000
918,2,-148644036589.82883,-16522563987.175228,0,73476730900000000000000
919,0,906587.9290094944,7247553.761737463,0,1989000000000000000000000000000
919,1,-148672507631.9056,-18924320126.310486,0,5972000000000000000000000
919,2,-148341001166.50735,-18980569828.946114,0,73476730900000000000000
920,0,905600.7062405108,7263124.728859356,0,1989000000000000000000000000000
920,1,-148347658798.20746,-21474442846.68788,0,5972000000000000000000000
920,2,-148019962759.19138,-21428547552.44454,0,73476730900000000000000
921,0,904480.8045850816,7278676.483315686,0,1989000000000000000000000000000
921,1,-147978829002.10416,-24018198449.70282,0,5972000000000000000000000
921,2,-147681993853.7235,-23873945317.457794,0,73476730900000000000000
922,0,903228.6111674896,7294206.760389905,0,1989000000000000000000000000000
922,1,-147566174374.6662,-26554740976.719547,0,5972000000000000000000000
922,2,-147324883892.3833,-26324215058.134525,0,73476730900000000000000
923,0,901844.5514907954,7309713.303615395,0,1989000000000000000000000000000
923,1,-147109899305.052,-29083247534.023293,0,5972000000000000000000000
923,2,-146943538929.62408,-28785157374.906174,0,73476730900000000000000
924,0,900329.0892449638,7325193.865413691,0,1989000000000000000000000000000
924,1,-146610240598.34082,-31602931110.66974,0,5972000000000000000000000
924,2,-146531264048.7357,-31259897009.33266,0,73476730900000000000000
925,0,898682.7261041516,7340646.20772871,0,1989000000000000000000000000000
925,1,-146067449666.8067,-34113041494.4925,0,5972000000000000000000000
925,2,-146081205321.9971,-33748825561.69497,0,73476730900000000000000
926,0,896906.001514147,7356068.102656875,0,1989000000000000000000000000000
926,1,-145481780165.77664,-36612857979.89598,0,5972000000000000000000000
926,2,-145587348982.4061,-36250211240.22853,0,73476730900000000000000
927,0,894999.4924706131,7371457.33307276,0,1989000000000000000000000000000
927,1,-144853482714.30566,-39101679912.69388,0,5972000000000000000000000
927,2,-145044944510.72968,-38760984288.44935,0,73476730900000000000000
928,0,892963.8132883771,7386811.6932497965,0,1989000000000000000000000000000
928,1,-144182804586.42917,-41578818877.903336,0,5972000000000000000000000
928,2,-144450523484.45538,-41277388743.54592,0,73476730900000000000000
929,0,890799.6153617534,7402128.9894756405,0,1989000000000000000000000000000
929,1,-143469991717.50854,-44043593578.63048,0,5972000000000000000000000
929,2,-143801730019.14145,-43795415325.34517,0,73476730900000000000000
930,0,888507.5869157887,7417407.040661919,0,1989000000000000000000000000000
